id,text,label
2799,Un ki haq goi o bebaki ki padash mein Nawa e waqat ko kai bar bandishon ka samna karna para magar un ke paye istaqlal mein larzish na ai,0
2800,25 January 1949 ko jab Punjab assembly tor kar Governor raj nafiz kiya gaya to Hameed Nizami ne mulk ke mafad mein General Gracey ko Pakistan ke Commander In chief ke uhde se subogdosh karne ka mutalba kar deya,0
2801,Hameed Nizami ne ghabhara kar hawasbakhta hone ke bajaye aik naye roznama �EEE€�EEEjihad�EEE€�EEE ka aghaz kar deya jo Nawa e waqat ki tarah logon mein bohat maqbol howa,0
2802,Bila akhir Hameed Nizami ki koshishein rang laein aur June 1952 mein Nawa e waqat ka deceleration bahal ho gaya,0
2803,Aap ne Ayoub Khan ke mashal law ke khilaf bhi sada e haq buland ki,0
2804,1987 mein pas az marg hukumat e Punjab ne aap ki khidmat ke etiraf mein aap ko �EEE€�EEEtehreek e Pakistan gold meddle�EEE€�EEE se nawaza,0
2805,Lekin nisaab se charhti aur shaiyri se ishq,0
2806,15 saal ki umar se Mashq-e-Sukhan shuru ki,0
2807,Ibtedah mein Jigar Murad Abadi se mutasir the aur rewayati ghazlen kehte the,0
2808,Ibtedah mein Raghib Murad Abadi ke samne zaanoey tilmiz tey kiya,0
2809,Sadar Ayub Khan ki ki fauji aamriyat ke khilaf awami jalson aur mushaiyron mein khul kar inqelabi nazmein parhe,0
2810,Jab 1962 mein Ayub Khan ne naya dastoor diya to Murree ke aik barhe mushaiyre mein Habib Jalib ne apni mashoor baghiyana nazam,0
2811,apni makhsoos tarz mein tarannum se parhi aur logon ne in ke har misrey ka sath diya,0
2812,Jab general Yahya Khan ka Martial Law laga to is ke khilaf bhi Jalib ne nara-e-mastana buland kiya,0
2813," Mashraqi Pakistan mein fauji karwai ke khilaf inho ne aik nazam mushayare mein parhi, jis ke ibtedai misrey ye the",0
2814,General Zia-ul-Haq ke bare mein in ki mashoor nazam ka aik shair kisi tarha bahar aa gaya,0
2815,"Is par inhe mulk ki bad tareen jailon main se aik, Mianwali jail mein bhi kuch arsa rehna parha, lekin inho ne apne awam dosti ke usool se kabhi rogardani nahi ki, jis ke aeteraf mein inhe 25 December 1981 ko Karachi Press club ne apna life member banaya aur in ke aezaaz main shandaar jalsa munaqid kiya",0
2816," Is ke ilawa inho ne Filmi shaiyri mein bhi khoob taba aazmai ki, maslan Raqs Zanjeer pehn kar bhi kiya jata hai ( Zarqa ) aur zulm rahe aur aman bhi ho, kya mumkin hai aesa bhi ho ( Ye Aman )",0
2817,Habib Jalib ki siyasi shaiyri aaj bhi aam aadmi ko zulm ke khilaf bebaak awaz uthane ka sabaq deti hai,0
2818,November 1997 main jab us waqt ke hukmaran General Parvez Musharraf ne Amergency lagai to Musharraf ke siyasi mukhalfeen ke jalson main Habib Jalib ki shaiyri dilon ko garmane ke liye parhi jati thi,0
2819," Koi nojawanon mein, koi khawaten mein aur kisi ko umar rasidah logon ki sanad e pasandedgi mili",0
2820,Baz fankar maqboliyat aam hasil na kar sake lekin alla elmi o adbi satah rakhne walon mein maqbol howe,0
2821," Ghalib un shura mein se hain jin ko har tabqe ne sar aankon par bethaya lekin Ghalib ki nudrat aur buland khayali ko bayan karne ke leye ye kafi nahi, kuch aur chaheye wossat mery bayan ke leye, ap yun samajh len ke Ghalib na hote to koi aur hota lekin wo Ghalib na hota",0
2822,Mirza Ghalib ne bara pur ashob daur dekha jo Saltanat e Mughliya ke zawal e akhir aur angrez ke mukamal tasalut ka zamana tha,0
2823,Mirz Ghalib ki zati zindagi bhi masaib se pur rahi,0
2824,Ghalib ki shakhsiyat mushkil dor mein parwan charhi,0
2825,Mirza Ghalib ki shayari Ghalib ki shakhsiyat se photi hai,0
2826," Mirza Ghalib ne jis pur ashob daur mein hosh sambhala, us ka pora adrak, mukamal dukh aur insanon par jo biti, us ka bayan un ki shayari mein milta hai",0
2827,Ghalib ki shakhsiyat bayakwaqat admiyat aur insaniyat ke anasir se malamal thi,0
2828,", shidat e ahsas aur halat ke jabar se mehfoz rehne ka un ka apna tariqa tha aur ye zindagi se farar nahi balke us ka samna karne ke liye tha",0
2829,Ghalib ne darasal urdu ko zinda rakha hai,0
2830,Is zaban mein wo bayan kiya hai jis ki is se qabal nazir nahi milti,0
2831," Behad sanjidah mehsosat, afkar aur khayalat ko yun bayan karna ke goya ye mere dil mein hai,  Ghalib ka kamal hai",0
2832,Jab hum ajz e bayan ka shirak hote hain to Ghalib ka koi sher humari madad ko ajata hai aur humare dil mka bojh halka kar deta hai,0
2833," Is ki wajah ye hai ke saqawat apni batni taqat par zindah rahti hai, koi kisi ko majbor nahi kar sakta ke �EEE€�EEEye zaban apnao ya ye lebas pheno",0
2834," Ghalib aaj bhi is liye pasandedah hain ke wo un mehsosta ko jo hamari giraft mein nahi ate, fankarana aur takhliqi chabuk dasti ke sath bayan kardete hain",0
2835,Ghalib ki infaradiyat aur sheri azmat ka sabot ye bhi hai ke un ki ungli tham kar kitne log bare shair to ban gaye lekin kisi ko un ki tusi qarar nahi deya ja sakta kyun ke wo apni jagah mukamal shayar hain aur un ka kamal un par khatam ho gaya,0
2836," Jo shakhs apne jazbe, ahsas, fiqar o khayal mein jitna shaded aur khara ho ga, is ki tehrir o taqrir isi qadar mosar ho gi",0
2837," Ghalib ki shairi mein esi shidad e ahsas pai jati hai jo marizana nahi, is se qonotiyat ka izhar nahi hotabalke ye fikar aur khayal angez hai",0
2838,Un ke har sher mein jahan e mani poshidah hota hai,0
2839,Asal mein takhliq ka matlab hi ye hai ke jo nahi tha is ko banaya jaye,0
2840,duniya mein koi esa fankar nahi howa jo infiradiyat aur naye pan yani originality ke fuqdan ke bawajod bara ban gaya ho,0
2841,har fankar ko create ya recreate kana parta hai,0
2842,Mirza Ghalib ne shayari mein pora slob hi takhliq kar dala,0
2843,Humein ese tarz e shayari se roshanaz karaya jis ki phele koi nazir nahi milti,0
2844,Ghalib ki shayari part dar part aur teh dar teh kholti chali jati hai,0
2845,"is ki satahein itni ziyadah hain ke aik janib to un ka sher aam qari ko chota hai, dosri taraf aala adbi zauq rakhne wale is ki gehri manuyat kea sir ho jate hain",0
2846," Goya sabhi sar dhunte hain, mushkil pasandi un ka mizaj sahi lekin sher ki manuyat aur is mein mujod �EEE€�EEEshairi�EEE€�EEE is par havi hoti hai",0
2847," Falsafyana mozuat  ko unhon en jis aasani se sheri takhliq ke qalb mein dhala is ki misl na un se phele thi, na un ke bad mein, un ki shairi ki afaqiyat aur lafani hone ke leyeyehi dalil kafi hai ke wo aah ki nasal mein bhi maqbol hain",0
2848,Ye nasal kalam e Ghalib ki is manuyat ko pa rahi hai jo is ke sciencesi dor ki zarorat hai kyun ke Ghalib ki fikar darasal fitrat ke qarib tar aur sciencesi hai chunacha ye baat herankun nahi honi chaheye ke Ghalib kisi sarkari sarparasti ke bagheir maqboliyat mein tamam shora se aage hain,0
2849,Ghalib ke kalam se shora ko ye sekhna chaheye ke  apne dork o batin mein yun sachai se ameza aur mehsos kiya jaye ke khayal sheri takhliq ban kar baramad ho aur is mein kahein masnoi pan ka shuba tak na ho,0
2850,Yehi shairi na sirf apne dor ki tasveer hoti hai balke mustaqbil mein bhi zinda rahti hai,0
2851,Leki is ke leye taqatwar takhliqi shakhsiyat ki zarorat hoti hai kyun ke ye nihayat mushkil kaam hai,0
2852,Ghalib hama jahat takhliqi fankar the,0
2853,Mirza Ghalib ki shakhsiyat bari aur ghair mamoli thi,0
2854,Yehi wajah hai ke un ka izhar ghair mamoli hota tha,0
2855," Maslan un ki shairana azmat nasar mein un ki barai ko kam nahi kar sakti, un ki tamam hi tehriron mein WIT jhalakti hai lekin nasar nigari mein ye kamal numaya hai",0
2856,Un mein nasar nigari ka khudadad johar tha,0
2857," Jis tarah un ki shairi anokhi hai, un ke khotot bhi nasar nigari ken aye dor ka aghaz hain",0
2858,Un ke tarz e tehrir ne khat nawisi ko bilmushafa goftogo bana deya,0
2859,Ghalib ne gehre dukh ko mazah aur zarafat ki dhal ke zarye khud par hawi hone se roka,0
2860,Un ke khotot is ki waze missal hain,0
2861,Zarafat ke makhsos andaz ne un ke khotot ko dilchasp nasar nigari bana deya,0
2862,Ghalib ki takhliq taqat ka sab se bara sabot ye hai ke humari tehzib aur humare shaor par Ghalib ka asar ghalib hai,0
2863,"Ghalib par bohat likha gaya hai, aur likha jata rahe ga, haqeeqat to ye hai ke is azeem fankar par jitna likha jaye kam hai",0
2864,Tadris ka shuba chorne ke bad aap ne likhne ko apna mustakil zariya e mash banaya aur kai novel aur afsanwi majmoye likhe,0
2865,Aap ka daira e tehrir sirf baron tak hi mehdod na tha balke bachon ke leye bhi aap ne bohat si kahaniyan likhein,0
2866," Is ke elawa aap ne apni sawanah umri par mabni teen kitabein marbaka, memories of my childhood aur dairy of Selma Lagerloflik hein",0
2867,Aap ki aalmi khidmat ka har satah par eteraf kiya gaya,0
2868,1909 mein Selma Lagerlof ko adab ka Nobel Prize mila aur 1914 mein Swedish academy ne aap ko apna rukun muntakhib kiya,0
2869," Selma Lagerlof bayak waqat mahir e taleem, Novel nigar, kahani kar, shayar, sawanah nigar, khud nosht nigar aur drama nigar thein",0
2870,Selma Lagerlof se phele Swedish adab mein romaniyat ka dor dora tha,0
2871,Aap ne mulki adab ko nai jahton se roshanas karaya,0
2872,Selma Lagerlof ke novel aur kahaniyon ke mutarajim duniya ki kai zabanon mein ho chuke hain,0
2873,Urdu ke mashor afsana nigar Khwaja Ahmed Abbas ka afsana �EEE€�EEEAbabeel�EEE€�EEE Selma Lagerlof hi ki aik kahani se makhoz hai,0
2874,Selma Lagerlofne apne mulk ki lok kahaniyon ko aik naye andaz aur mufarid tanazur mein pesh karne ki tarz dali,0
2875,Selma Lagerlof ka tarz e tehrir behad marsa aur dil nasheen tha,0
2876,Selma Lagerlof ke andaz e tehrir par Scotland ke musanif aue tarikh nigar Thomas Carlyle ka asar nazar aata hai,0
2877,Selma Lagerlof ki tehrir aik fitri tazgi leye howae hai jo parhne wale par nehayat khushgawar tasur chorti hai,0
2878,Selma Lagerlof ka inteqal 16th March 1940 ko howa lekin apne kaam ki badolat aap ka naam aaj tak zindah hai,0
2879,Jang-e-azeem doym ke zamane main ap ko fauj main publicity officer muqarrar kiya gaya,0
2880,App tehreek e Pakistan ke sar garam rukun rahe,0
2881,Qeyam-e-Pakistan ke bad ap afwaj-e-Pakistan mein director general of morals aur amoor-e-Kashmir ke nigran muqarrar hue,0
2882," Hafee Jullandhury  mein Pak, Bharat jung 1965 mein Pakistan ke liye kaye Milli Naghmay likhe",0
2883,Hafeez Jullandhuri shaiyr ki hesiyat se nazam aur ghazal dono par qadir thay,0
2884,Khusoosan Urdu geet nigari mein Azmat ullah Khan ke bad dosra naam Hafeez Jullandhuri ka ata hai,0
2885,Ap ke bachon ke geeton ke sath majmouy shaey hue,0
2886," Is ke ilawa ap ki nazmon, geeton aur ghazlon ke majmou mein naghma zaar, sozosaaz, tulkhaba sheeren, haft-e-peykar aur chiyonti nama shamil hai",0
2887,Ap ki khidmat ke aeteraf mein hukoomat-e-Pakistan ki taraf se ap ko Hilal-e-Imtiaz aur Husn-e-Karkardgi ke sadarti award diya gaya,0
2888,In ki shahkar tasneef �EEE€�EEE Shahnama-e-Islam �EEE€�EEE ne inhe maqbooliyat ki bulandi par pohncha diya,0
2889,Ye Islam ki Nazmi tareekh ka ek record hai,0
2890,In ki shaiyri mein bar-e-sagheer ke manazir ki tasveer hai aur in ki shiayri mein Hindi aur Urdu ki bohat khoobsurat aamesizh paai jati hai jo mushtarka riwayat ki tasveer hai,0
2891,Hafeez Jalandhari aik nihayat maqbool shaiyr the aur apne ashaar ke ilawa apni khush tabie ke liye bhi shohrat rakhte the,0
2892,Wo sarhad ke dono atraf yaksan shohrat rakhte the,0
2893,Hafeez Jalandhari pakistan ke qaumi shaiyr the magar in ki maqbooliyat bharat mein bhi kam nahi thi,0
2894,Taqseem mulk se qabal he wo apni adbi hesiyat manwa chuke hai,0
2895,Hafeez Jullandhuri ki shaiyri ki teesri khobi is ki ghanaiyat hai,0
2896," Wo khud bhi mutarannum the, is liye inho na aesi lafziyat ka intekhab kiya jo ghanaiyat ke peykar par pore utarte hai",0
2897,Inho ne dosri jang-e-azeem ke zamane mein fauji geet likhe the aur geet ko bhi inho ne nae peykar ata kiye,0
2898,Shayad isi liye aj tak Hafeez jullandhuri ki shanakht �EEE€�EEE Abi Tou Main Jawan Hoon �EEE€�EEE ke hawale se ki jati hai,0
2899," Bilashuba ye ek pur asar geet hai, kyun ke is mein jo alfaz istemaal kiye gae hai, wo apni jagah par nageene ki tarha jarhe hue hai aur samaey ke dil par gehra asar chorte hai",0
2900,Lekin Haqeeqat ye bhi hai ke in ki ghazlon ka sarmaya kafi hai aur Hafeez Jullandhuri khud ko ghazal go kehalwana pasand karte the,0
2901,Sab se barhe baat ye hai ke silees zuban ka istemaal kiya aur gird-o-pesh ke waqeyat ko apni ghazlon ka mauzoo banaya,0
2902,Ek tarha se inho ne ghazal ko fitri poshak ata ki,0
2903,In ke haan rewayat sebaghawat milti hai,0
2904," In ke kuch ashaar to aaj ke halaat ka ahata kar lete hai, in ki hesiyat mawraey asar hai",0
2905,Jab Pakistan mein Zulfiqar Ali Bhutto ki hukoomat thi to Hafeez Sahab chand wajohaat se is hukoomat se bohat shaki the,0
2906," Taqreer mein to is ka izhaar nahi kiya, lekin ashaar mein kafi hadf-e-malamat banaya",0
2907,Hafeez behraal Urdu ke shairi adab mein qabil-e-zikar hesiyat ke malik hai aur inho ne Urdu shaiyri ko jo kuch diya hai,0
2908," Us ka Urdu adab mein numaya maqam hai, in ke bohat se ashaar Sehl-e-mumtana ki hesiyat rakhte hai",0
2909,In ki shaeri kainat 6 dehaiyon par muheet hai aur in ka ye dawa durust hai,0
2910,Inho ne use ghalat sabit karne ke liye pehle jasoosi dunya aur phir Imran series shuru ki,0
2911," Ibne Safi ke baqol, in ke sirf 8 novelon ke markazi khayal kisi aur se mustaar liye hai, baqi ke 245 novel mukammal tor par in ke apne hai",0
2912,Lekin 1963 main he is marz se na sirf sanbhala liya bal ke Imran series ka behtreen novel derh matwale bhi likha,0
2913,Janab Ibn-e-Safi bilashuba Urdu ke sab se barhe jasoosi novel nigar hai aur in ki tehreeron mein aesa jadoo hai ke 50 saal likhe gae novel jab aaj ke daur ka bhi insaan parhta hai to wo sab bhool jata hai,0
2914,Ibn-e-Safi ka lagaya hua pauda Imran series is qadar tanawar hua ke aaj tak yah samarbaar hai aur kae aik musannifeen is silsile ko aage barha rahe hai,0
2915,Professor DrSyed Muhammad Abu Alkhair Kashfi ne Ibn-e-Safi ko yun khiraj-e-tehseen pesh kiya,0
2916,�EEE€�EEE Maine ne kabhi Ibn-e-Safi ke novelon ko kitabon ke darmiyan chupa kar nahi rakha,0
2917," Hamare intellectual ise aik sub standard mawad gardantey hai, lekin un mein se koi bhi Ibn-e-Safi ke takhleeqi zehan ka muqabla nahi kar sakta",0
2918," Koi mujh se pochta hai ke aap Ibn-e-Safi ke novel kyun parhte hai to main jawab deta hoon, kyun ke Ibn-e-Safi hamare kae novel nigaron se behtar zuban likhte hai",0
2919,"�EEE€�EEE Jab Muhammad Hasan Askari ne ye shikayat ki ke Urdu nasar ka fun zawal pazeer hai aur koi achi zuban nahi likh raha to main ne unhe Ibn-e-Safi ki jasoosi Dunya ka aik novel parhne ko diya, is ke bad wo har maah pochte the",0
2920,�EEE€�EEE Kashfi Sahab Ibn-e-Safi ka naya novel aa gaya? �EEE€�EEE1977 ke aam intekhabaat ke dauran in ke aik novel Dr,0
2921,Roznama jang ne apni 18 october 1979 ki ashaat mein ye khabar shaey ki,0
2922,In mein asli chez likhne wala musannif sirf Ibn-e-Safi hai,0
2923,�EEE€�EEEIbn-e-Safi ke fun aur in ki takhleeqi salahiyat ko is se barha khiraj-e-tehseen na koi aur pesh kiya ja sakta hai aur na mere khayal mein is ke bad kisi aur tareef ki koi zaroorat baqi rehti hai,0
2924,Edward College ( Peshawar ) mein taleem ke dauran radio Pakistan ke liye feature likhne shuru kiye,0
2925,Jab un ke pehla shaiyri majmooa �EEE€�EEE Tanha Tanha �EEE€�EEE shaey hua to wo BA mein the,0
2926,Usi mulazmat ke dauran in ka dosra majmooa �EEE€�EEE Dard-e-Aashob �EEE€�EEE chapa,0
2927,Jis ko Pakistan writers Guild ki janib se �EEE€�EEE Adamjee Adbi Award �EEE€�EEE ata kiya gaya,0
2928,University ki mulazmat ke bad Pakistan National Centre ( Peshawar ) ke director muqarrar hue,0
2929,Aap 2006 tak National Book Foundation ke sarbarah rahe,0
2930,In ka kehna tha ke aik TV interview ki padaash mein unhe National Book Foundation ki mulazmat se farigh kar diya gaya,0
2931,Ahmed Faraz ne 1988 mein Adamjee Adbi Award aur 1990 mein Abasin Award hasil kiya,0
2932,1988 mein unhe Bharat mein Firaq Gorakh Pori Award se nawaza gaya,0
2933,Academy of Urdu Literature ( Canada ) ne bhi unhe 1991 mein award diya,0
2934,Jab ke Bharat mein inhe 1992 mein Tata Award mila,0
2935," Jama malya Bharat mein in par PhD ka maqala likha gaya, jis ka mauzoo Ahmed Faraz ki Ghazal hai",0
2936,Bahawalpur mein bhi Ahmed Faraz Fun aur Shakhsiyat ke unwaan se PhD ka maqala tehreer kiya gaya,0
2937," In ki shaiyri ke English, French, Hindi, Yogusalawi, Russian, german aur Punjabi mein tarajum ho chuke hain",0
2938,Apni shaiyri ke zamana-e-urooj mein Fauj mein Amirana rawish aur us ke siyasi kirdar ke khilaf sheyr kehne ke sabab kafi shohrat paai,0
2939," Inho ne Zia ul Haq ki Amriyat ke khilaf nazmein likhi, jinhe bohat shohrat mili",0
2940,Moshaeron mein kalam parhne par unhe Fauji Hukoomat ki mukhalfat ka samna hua,0
2941,Jis ke bad Ahmed Faraz ko khud sakhta jila watni bhi bardasht karni parhi,0
2942,2004 mein General retired Parvez Musharraf ke daur-e-sadarat mein inhe Hilal-e-Imtiaz se nawaza gaya,0
2943,Ahmed Faraz ki nazmon aur ghazlon ko aalmi Satah par shohrat hasil hui,0
